mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
2,16QAM,4,18.0,70000,430080000,12251881,0.02848744652157738,45747,0.6535285714285715,0.02848744652157739,0.0640310445196679,0.00024201459998106643
3,64QAM,6,18.0,70000,645120000,47793804,0.07408513764880953,69067,0.9866714285714285,0.07408513764880949,0.08526776242877304,0.00032228184891067185
0,BPSK,1,20.0,70000,107520000,265094,0.002465531994047619,3856,0.055085714285714286,0.00246553199404762,0.020821852762575074,7.86992060648241e-05
1,QPSK,2,20.0,70000,215040000,1052549,0.004894666108630952,8305,0.11864285714285715,0.004894666108630952,0.029441313719135633,0.0001112777062455243
2,16QAM,4,20.0,70000,430080000,7895668,0.018358603050595237,34223,0.4889,0.018358603050595234,0.05220960678661033,0.00019733376515120146
3,64QAM,6,20.0,70000,645120000,33503393,0.05193358289930555,65722,0.9388857142857143,0.05193358289930556,0.07489702390723216,0.0002830841417105649
0,BPSK,1,22.0,70000,107520000,169207,0.001573725818452381,2483,0.03547142857142857,0.001573725818452381,0.0169191244367801,6.394827951525128e-05
1,QPSK,2,22.0,70000,215040000,671880,0.003124441964285714,5315,0.07592857142857143,0.0031244419642857146,0.023747544184933148,8.975728023121595e-05
2,16QAM,4,22.0,70000,430080000,5096073,0.011849128069196429,24139,0.3448428571428571,0.011849128069196432,0.042612111794914524,0.00016105864378375144
3,64QAM,6,22.0,70000,645120000,22885089,0.03547415829613095,58147,0.8306714285714286,0.03547415829613092,0.06442221000383899,0.00024349306654190768
0,BPSK,1,22.5,70000,107520000,152150,0.0014150855654761906,2227,0.03181428571428571,0.0014150855654761903,0.01617414800200204,6.113253325949946e-05
1,QPSK,2,22.5,70000,215040000,606034,0.0028182384672619048,4928,0.0704,0.0028182384672619035,0.022577951466732395,8.533663527751417e-05
2,16QAM,4,22.5,70000,430080000,4660749,0.010836934988839286,22153,0.31647142857142857,0.01083693498883929,0.040680918008951586,0.00015375941736784968
3,64QAM,6,22.5,70000,645120000,21089023,0.03269007781498016,55895,0.7985,0.03269007781498015,0.062286376092882095,0.0002354203731560071
0,BPSK,1,23.0,70000,107520000,142627,0.0013265159970238095,1959,0.027985714285714287,0.0013265159970238091,0.016040392209070477,6.062698388162636e-05
1,QPSK,2,23.0,70000,215040000,548222,0.002549395461309524,4276,0.061085714285714285,0.0025493954613095226,0.02202256681394252,8.32374786014228e-05
2,16QAM,4,23.0,70000,430080000,4120134,0.009579924665178572,19919,0.28455714285714284,0.009579924665178579,0.03878493566718152,0.0001465932777014304
3,64QAM,6,23.0,70000,645120000,18808300,0.029154730902777776,53152,0.7593142857142857,0.029154730902777773,0.05944404726366147,0.000224677379975454
0,BPSK,1,23.5,70000,107520000,126705,0.001178431919642857,1760,0.025142857142857144,0.0011784319196428566,0.014733947688606997,5.5689087734698645e-05
1,QPSK,2,23.5,70000,215040000,496864,0.002310565476190476,3860,0.055142857142857146,0.002310565476190477,0.02065305959331309,7.806122785214747e-05
2,16QAM,4,23.5,70000,430080000,3733178,0.008680194382440476,18181,0.2597285714285714,0.008680194382440476,0.0369747014912348,0.0001397512356380805
3,64QAM,6,23.5,70000,645120000,17125476,0.02654618675595238,50398,0.7199714285714286,0.026546186755952376,0.05717184922298763,0.00021608927862529516
0,BPSK,1,24.0,70000,107520000,111891,0.0010406529017857142,1578,0.022542857142857142,0.0010406529017857138,0.013747284748233207,5.1959852351737505e-05
