profile,requested_blocks_per_seed,snr_db,checkpoint_idx,blocks_per_seed,pooled_blocks,mode_id,modulation,pooled_ber,pooled_se,ci95_low,ci95_high,overlaps_ber_target,z_ab
deep,70000,10.0,14,70000,140000,0,BPSK,0.02343812779017857,0.0001665787354742608,0.023111633468649022,0.02376462211170812,False,0.4126886051849111
deep,70000,10.0,14,70000,140000,1,QPSK,0.043856270926339286,0.00021883729607354181,0.04342734982603515,0.044285192026643425,False,0.645669985338979
deep,70000,10.0,14,70000,140000,2,16QAM,0.11980535016741072,0.00028253663935542196,0.1192515783542741,0.12035912198054734,False,0.4187428529423799
deep,70000,10.0,14,70000,140000,3,64QAM,0.20356581333705356,0.00026794787041789893,0.2030406355110345,0.20409099116307264,False,0.21162609196744653
deep,70000,12.0,1,5000,10000,0,BPSK,0.015679361979166667,0.0005325938485138961,0.014635478036079431,0.016723245922253903,False,0.18542882565857188
deep,70000,12.0,1,5000,10000,1,QPSK,0.02938199869791667,0.0007058684932308322,0.027998496451184237,0.0307655009446491,False,0.3758782835242171
deep,70000,12.0,1,5000,10000,2,16QAM,0.08780397135416666,0.0009884785599626072,0.08586655337663995,0.08974138933169337,False,0.8599290998576335
deep,70000,12.0,1,5000,10000,3,64QAM,0.16653702256944444,0.001011917465994525,0.16455366433609517,0.16852038080279372,False,1.1865993858988448
deep,70000,12.0,2,10000,20000,0,BPSK,0.015896712239583333,0.0003779366958544165,0.015155956315708676,0.01663746816345799,False,0.9645799178262532
deep,70000,12.0,2,10000,20000,1,QPSK,0.029684440104166668,0.0005011627883799536,0.028702161038941958,0.030666719169391378,False,1.065624386862087
deep,70000,12.0,2,10000,20000,2,16QAM,0.08825267740885416,0.0007017214564475346,0.08687730335421699,0.08962805146349133,False,1.0250915184197853
deep,70000,12.0,2,10000,20000,3,64QAM,0.16701620551215277,0.000717017779312079,0.1656108506647011,0.16842156035960443,False,1.0431791468230094
deep,70000,12.0,3,15000,30000,0,BPSK,0.015798980034722222,0.0003055795693584109,0.015200044078779737,0.01639791599066471,False,0.5081213970559321
deep,70000,12.0,3,15000,30000,1,QPSK,0.029684722222222223,0.00040688592878958697,0.028887225801794633,0.030482218642649814,False,0.7121272661994005
deep,70000,12.0,3,15000,30000,2,16QAM,0.08853359375,0.0005720818397726596,0.08741231334404559,0.08965487415595441,False,1.3716969263404861
deep,70000,12.0,3,15000,30000,3,64QAM,0.16732545934606483,0.0005850954265416771,0.16617867231004313,0.16847224638208652,False,1.671247983509584
deep,70000,12.0,4,20000,40000,0,BPSK,0.01550791015625,0.00026135127707934607,0.014995661653174482,0.016020158659325517,False,0.18134696291118127
deep,70000,12.0,4,20000,40000,1,QPSK,0.029347884114583334,0.000348772770930342,0.028664289483559865,0.030031478745606802,False,0.3933953363934633
deep,70000,12.0,4,20000,40000,2,16QAM,0.08823979085286458,0.0004926963367935718,0.08727410603274918,0.08920547567297998,False,1.1041607892916865
deep,70000,12.0,4,20000,40000,3,64QAM,0.1670890380859375,0.0005049968232080101,0.1660992443124498,0.1680788318594252,False,1.4588196710551158
deep,70000,12.0,5,25000,50000,0,BPSK,0.015690130208333333,0.00023508837726076142,0.01522935698890224,0.016150903427764426,False,0.8706810911108714
deep,70000,12.0,5,25000,50000,1,QPSK,0.029608307291666667,0.00031345767653099654,0.028993930245665912,0.03022268433766742,False,1.0860902292152614
deep,70000,12.0,5,25000,50000,2,16QAM,0.08853414713541667,0.00044247059632897707,0.08766690476661188,0.08940138950422147,False,1.4291941432318354
deep,70000,12.0,5,25000,50000,3,64QAM,0.16730847873263888,0.000453113833526384,0.16642037561892717,0.16819658184635058,False,1.605395343023378
deep,70000,12.0,6,30000,60000,0,BPSK,0.015498654513888889,0.0002122268400644177,0.01508268990736263,0.015914619120415148,False,0.33232832860719774
deep,70000,12.0,6,30000,60000,1,QPSK,0.029376085069444443,0.00028404712587380216,0.028819352702731792,0.029932817436157094,False,0.6884815614730048
deep,70000,12.0,6,30000,60000,2,16QAM,0.0882252197265625,0.0004025834172247331,0.08743615622880202,0.08901428322432298,False,1.224336463889058
deep,70000,12.0,6,30000,60000,3,64QAM,0.16702178819444444,0.0004127253076657133,0.16621284659141963,0.16783072979746924,False,1.4686371507098546
deep,70000,12.0,7,35000,70000,0,BPSK,0.015418359375,0.00019534024653149583,0.015035492491798268,0.015801226258201732,False,0.9627198734734242
deep,70000,12.0,7,35000,70000,1,QPSK,0.029317945498511903,0.00026200714350371583,0.02880441149724462,0.029831479499779188,False,1.2682774862786006
deep,70000,12.0,7,35000,70000,2,16QAM,0.0882743419828869,0.0003720769901488382,0.08754507108219518,0.08900361288357862,False,1.8561358397925234
deep,70000,12.0,7,35000,70000,3,64QAM,0.16713694351438493,0.0003814964995914369,0.16638921037518573,0.16788467665358414,False,2.0813744460794736
deep,70000,12.0,8,40000,80000,0,BPSK,0.015444075520833333,0.00018215438110690823,0.015087052933863792,0.015801098107802874,False,1.1773180594126817
deep,70000,12.0,8,40000,80000,1,QPSK,0.029386226399739583,0.00024498018653776885,0.028906065234125557,0.02986638756535361,False,1.3764908531739481
deep,70000,12.0,8,40000,80000,2,16QAM,0.08836099650065105,0.0003483513713471774,0.08767822781281058,0.08904376518849151,False,1.4591772702468824
deep,70000,12.0,8,40000,80000,3,64QAM,0.16719127875434028,0.0003571570097936672,0.1664912510151447,0.16789130649353587,False,1.4184705575365921
deep,70000,12.0,9,45000,90000,0,BPSK,0.015336812789351851,0.00017098379316920562,0.015001684554740208,0.015671941023963493,False,0.8745250358313538
deep,70000,12.0,9,45000,90000,1,QPSK,0.029243268952546295,0.00023019300402871205,0.02879209066465002,0.02969444724044257,False,1.0498913974300221
deep,70000,12.0,9,45000,90000,2,16QAM,0.08816296115451389,0.00032776129700579033,0.08752054901238254,0.08880537329664523,False,1.1003335818561515
deep,70000,12.0,9,45000,90000,3,64QAM,0.1669992717978395,0.000336317037494769,0.16634009040434974,0.16765845319132924,False,1.0645316588377391
deep,70000,12.0,10,50000,100000,0,BPSK,0.01525365234375,0.0001615677165997745,0.014936979619214441,0.015570325068285559,False,0.8014314258798655
deep,70000,12.0,10,50000,100000,1,QPSK,0.029133671875,0.00021770555928287615,0.028706968978805564,0.029560374771194435,False,1.058387327768218
deep,70000,12.0,10,50000,100000,2,16QAM,0.0880135791015625,0.00031041027167365417,0.08740517496908214,0.08862198323404287,False,1.1578225942825198
deep,70000,12.0,10,50000,100000,3,64QAM,0.16687140733506944,0.0003187026312201943,0.16624675017787785,0.16749606449226104,False,1.0869919067424276
deep,70000,12.0,11,55000,110000,0,BPSK,0.015271158854166666,0.0001541854736185692,0.014968955325874271,0.015573362382459061,False,0.6407754581687204
deep,70000,12.0,11,55000,110000,1,QPSK,0.029171410392992425,0.0002076516398473337,0.02876441317889165,0.0295784076070932,False,0.8813916586075486
deep,70000,12.0,11,55000,110000,2,16QAM,0.08812454427083333,0.00029601414009739515,0.08754435655624243,0.08870473198542422,False,1.1071689703319234
deep,70000,12.0,11,55000,110000,3,64QAM,0.1670106563683712,0.0003038824648523992,0.16641504673726049,0.16760626599948192,False,1.0939526343925956
deep,70000,12.0,12,60000,120000,0,BPSK,0.015241010199652778,0.00014743936473790673,0.01495202904476648,0.015529991354539075,False,0.6369937457855355
deep,70000,12.0,12,60000,120000,1,QPSK,0.029144528537326388,0.00019863421004763363,0.028755205485633026,0.02953385158901975,False,0.8620464372121733
deep,70000,12.0,12,60000,120000,2,16QAM,0.08808763970269097,0.000283275491924295,0.08753241973851936,0.08864285966686258,False,1.1022911584436736
deep,70000,12.0,12,60000,120000,3,64QAM,0.1669730369285301,0.00029088813053037774,0.16640289619269055,0.16754317766436966,False,1.1275677223981977
deep,70000,12.0,13,65000,130000,0,BPSK,0.01523652844551282,0.0001415821178275935,0.014959027494570737,0.015514029396454904,False,0.6443310619660917
deep,70000,12.0,13,65000,130000,1,QPSK,0.029165978064903845,0.00019077476318476484,0.028792059529061706,0.029539896600745984,False,1.020202743555289
deep,70000,12.0,13,65000,130000,2,16QAM,0.0881324481670673,0.00027219873343152675,0.08759893864954152,0.0886659576845931,False,1.348186146317365
deep,70000,12.0,13,65000,130000,3,64QAM,0.16701660907451923,0.0002795355920853401,0.16646871931403195,0.16756449883500651,False,1.3860863698840182
deep,70000,12.0,14,70000,140000,0,BPSK,0.015193833705357143,0.0001361488031065047,0.014926982051268394,0.015460685359445892,False,0.3503710824753233
deep,70000,12.0,14,70000,140000,1,QPSK,0.02912841564360119,0.0001835459379570913,0.02876866560520529,0.02948816568199709,False,0.6817745246079319
deep,70000,12.0,14,70000,140000,2,16QAM,0.08810827985491071,0.0002621231012419385,0.08759451857647652,0.0886220411333449,False,1.0590962284326335
deep,70000,12.0,14,70000,140000,3,64QAM,0.16698167937748015,0.0002693299146226902,0.16645379274481967,0.16750956601014064,False,1.153623624338753
deep,70000,14.0,1,5000,10000,0,BPSK,0.009261197916666667,0.00039284487445019937,0.008491221962744277,0.010031173870589057,True,0.2674675251859866
deep,70000,14.0,1,5000,10000,1,QPSK,0.018321451822916668,0.0005498676343257226,0.01724371125963825,0.019399192386195085,False,0.3943135704566469
deep,70000,14.0,1,5000,10000,2,16QAM,0.06135289713541667,0.0008614834153765811,0.05966438964127857,0.06304140462955476,False,0.4488807345348023
deep,70000,14.0,1,5000,10000,3,64QAM,0.13135139973958335,0.0009731179066080313,0.1294440886426316,0.1332587108365351,False,0.34802343941137226
deep,70000,14.0,2,10000,20000,0,BPSK,0.009444759114583333,0.0002803509764109492,0.008895271200817872,0.009994247028348793,False,1.5089222513129392
deep,70000,14.0,2,10000,20000,1,QPSK,0.018589404296875,0.00039263805469441307,0.017819833709673952,0.01935897488407605,False,1.7584056327048112
deep,70000,14.0,2,10000,20000,2,16QAM,0.06141168619791667,0.0006130987909764268,0.060210012567602875,0.06261335982823046,False,2.1021054298404636
deep,70000,14.0,2,10000,20000,3,64QAM,0.1313336697048611,0.0006907126586342201,0.12997987289393803,0.13268746651578417,False,2.135084240442196
deep,70000,14.0,3,15000,30000,0,BPSK,0.009577300347222222,0.00023193481507134594,0.009122708109682383,0.01003189258476206,True,1.512258391114761
deep,70000,14.0,3,15000,30000,1,QPSK,0.018798187934027776,0.0003229900022000085,0.01816512752971576,0.019431248338339792,False,1.6783995073179212
deep,70000,14.0,3,15000,30000,2,16QAM,0.06185818684895834,0.0005030152797022865,0.06087227690074185,0.06284409679717481,False,1.761714489925063
deep,70000,14.0,3,15000,30000,3,64QAM,0.13176778428819444,0.0005661525611797608,0.1306581252682821,0.13287744330810677,False,1.6279450338313277
deep,70000,14.0,4,20000,40000,0,BPSK,0.009463330078125,0.00020063527989317215,0.009070084929534383,0.009856575226715618,False,0.10148303046503203
deep,70000,14.0,4,20000,40000,1,QPSK,0.0185966552734375,0.0002783983574956312,0.01805099449274606,0.019142316054128937,False,0.031131232345180115
deep,70000,14.0,4,20000,40000,2,16QAM,0.0616992919921875,0.0004337200441443761,0.060849200705664526,0.06254938327871049,False,0.10207110852722373
deep,70000,14.0,4,20000,40000,3,64QAM,0.13172682020399307,0.0004883531096916754,0.13076964810899738,0.13268399229898875,False,0.1765663207387886
deep,70000,14.0,5,25000,50000,0,BPSK,0.009473984375,0.00018059451126522356,0.009120019132920161,0.009827949617079838,False,0.4278368883840375
deep,70000,14.0,5,25000,50000,1,QPSK,0.018558626302083332,0.000249422906286528,0.01806975740576174,0.019047495198404926,False,0.45800676523350636
deep,70000,14.0,5,25000,50000,2,16QAM,0.06155196614583333,0.0003878602194554641,0.06079176011570062,0.06231217217596604,False,0.354808195428543
deep,70000,14.0,5,25000,50000,3,64QAM,0.13151529296875,0.00043668039113476564,0.13065939940212587,0.13237118653537414,False,0.25088929425836703
deep,70000,14.0,6,30000,60000,0,BPSK,0.009432042100694444,0.00016450836712605894,0.009109605701127368,0.00975447850026152,False,0.45543914622756343
deep,70000,14.0,6,30000,60000,1,QPSK,0.01852414279513889,0.00022709424593556695,0.018079038073105177,0.0189692475171726,False,0.673368625652867
deep,70000,14.0,6,30000,60000,2,16QAM,0.06161810438368055,0.00035371926267324823,0.06092481462884099,0.06231139413852012,False,0.579926697722057
deep,70000,14.0,6,30000,60000,3,64QAM,0.13159825122974536,0.0003985595170963309,0.13081707457623656,0.13237942788325416,False,0.4882596853550961
deep,70000,14.0,7,35000,70000,0,BPSK,0.009343768601190476,0.0001512096601337081,0.009047397667328408,0.009640139535052545,False,0.15709019338915686
deep,70000,14.0,7,35000,70000,1,QPSK,0.01844453590029762,0.00020912026306971264,0.018034660184680983,0.018854411615914255,False,0.3113887509857033
deep,70000,14.0,7,35000,70000,2,16QAM,0.06168079194568452,0.000326661946011359,0.06104053453150226,0.062321049359866786,False,0.1820818789774429
deep,70000,14.0,7,35000,70000,3,64QAM,0.13175258246527777,0.0003684488002148324,0.1310304228168567,0.13247474211369883,False,0.009423826106582494
deep,70000,14.0,8,40000,80000,0,BPSK,0.009384651692708334,0.00014228831221508282,0.009105766600766773,0.009663536784649896,False,0.18153228190356285
deep,70000,14.0,8,40000,80000,1,QPSK,0.018450602213541667,0.00019621005187688277,0.018066030511862976,0.018835173915220358,False,0.21712590633318807
deep,70000,14.0,8,40000,80000,2,16QAM,0.06157141520182292,0.0003057958960398438,0.06097205524558482,0.06217077515806101,False,0.02604025676088147
deep,70000,14.0,8,40000,80000,3,64QAM,0.13161905381944444,0.00034461482057677155,0.13094360877111397,0.13229449886777492,False,0.18991720030897713
deep,70000,14.0,9,45000,90000,0,BPSK,0.009424898726851852,0.00013446718725833835,0.00916134303982551,0.009688454413878195,False,0.36785525496059723
deep,70000,14.0,9,45000,90000,1,QPSK,0.01849972511574074,0.00018536184386326574,0.01813641590176874,0.018863034329712744,False,0.20339863218162813
deep,70000,14.0,9,45000,90000,2,16QAM,0.061632606336805555,0.0002886631683288692,0.061066826526880974,0.062198386146730136,False,0.18131808149328135
deep,70000,14.0,9,45000,90000,3,64QAM,0.13167364366319445,0.00032518290557603346,0.13103628516826543,0.13231100215812347,False,0.20700268167039218
deep,70000,14.0,10,50000,100000,0,BPSK,0.009463229166666667,0.00012768196835610435,0.009212972508688702,0.009713485824644631,False,1.130230821678803
deep,70000,14.0,10,50000,100000,1,QPSK,0.018560989583333333,0.00017620146147223018,0.01821563471884776,0.018906344447818905,False,1.044171010422663
deep,70000,14.0,10,50000,100000,2,16QAM,0.061696472981770833,0.00027417068517181264,0.06115909843883408,0.062233847524707585,False,0.9622706365096725
deep,70000,14.0,10,50000,100000,3,64QAM,0.1317714333767361,0.00030863477413458127,0.13116650921943232,0.1323763575340399,False,0.9124201336879638
deep,70000,14.0,11,55000,110000,0,BPSK,0.009458842329545454,0.00012194622412104235,0.00921982773026821,0.009697856928822697,False,1.2384983392791062
deep,70000,14.0,11,55000,110000,1,QPSK,0.01855015388257576,0.00016808415729701456,0.018220708934273612,0.018879598830877906,False,1.0304409946893995
deep,70000,14.0,11,55000,110000,2,16QAM,0.061697289299242425,0.0002613581671623543,0.06118502729160421,0.06220955130688064,False,0.6098502414596296
deep,70000,14.0,11,55000,110000,3,64QAM,0.1317895724826389,0.0002942210127464606,0.13121289929765584,0.13236624566762195,False,0.4762622516425157
deep,70000,14.0,12,60000,120000,0,BPSK,0.009420469835069445,0.00011644701942710804,0.009192233676992314,0.009648705993146576,False,1.1124470551131387
deep,70000,14.0,12,60000,120000,1,QPSK,0.01849999728732639,0.0001605787765676652,0.018185262885253767,0.01881473168939901,False,0.9272787065307121
deep,70000,14.0,12,60000,120000,2,16QAM,0.061684457736545135,0.0002499297274311708,0.06119459547078004,0.062174320002310234,False,0.4872176526503396
deep,70000,14.0,12,60000,120000,3,64QAM,0.13182133879484953,0.00028142040544056155,0.13126975480018602,0.13237292278951304,False,0.3343737157192287
deep,70000,14.0,13,65000,130000,0,BPSK,0.009481605568910256,0.00011261152986000976,0.009260886970384637,0.009702324167435876,False,0.9675679597734173
deep,70000,14.0,13,65000,130000,1,QPSK,0.01856845953525641,0.00015490653434581628,0.018264842727938612,0.01887207634257421,False,0.8407859820637824
deep,70000,14.0,13,65000,130000,2,16QAM,0.061792594401041664,0.0002405183637298866,0.06132117840813109,0.06226401039395224,False,0.4173862344200727
deep,70000,14.0,13,65000,130000,3,64QAM,0.13192451839610042,0.0002706351073383447,0.13139407358571725,0.1324549632064836,False,0.2440232588437961
deep,70000,14.0,14,70000,140000,0,BPSK,0.009495958891369047,0.0001085955455019078,0.009283111622185307,0.009708806160552787,False,1.2305831472098967
deep,70000,14.0,14,70000,140000,1,QPSK,0.018587672061011903,0.00014932182649299424,0.018295001281085636,0.01888034284093817,False,0.949231767801808
deep,70000,14.0,14,70000,140000,2,16QAM,0.06183442150297619,0.00023185447624212463,0.061379986729541626,0.06228885627641075,False,0.3104206791191539
deep,70000,14.0,14,70000,140000,3,64QAM,0.1320052044580853,0.0002607759714326975,0.1314940835540772,0.1325163253620934,False,0.04288413075747404
deep,70000,16.0,1,5000,10000,0,BPSK,0.006414583333333333,0.00033834829108476424,0.005751420682807195,0.007077745983859471,False,0.10967261427976917
deep,70000,16.0,1,5000,10000,1,QPSK,0.01250478515625,0.0004682804923615863,0.011586955391221291,0.013422614921278709,False,0.1862192062338513
deep,70000,16.0,1,5000,10000,2,16QAM,0.04246417643229167,0.0007645183680733895,0.040965720430867825,0.04396263243371551,False,0.5648916736060238
deep,70000,16.0,1,5000,10000,3,64QAM,0.10020299479166667,0.0009368166276062241,0.09836683420155846,0.10203915538177487,False,0.455568666898376
deep,70000,16.0,2,10000,20000,0,BPSK,0.006195963541666667,0.0002331937875799071,0.005738903718010049,0.006653023365323285,False,0.3210553485539241
deep,70000,16.0,2,10000,20000,1,QPSK,0.012243505859375,0.00032454163872123174,0.011607404247481386,0.012879607471268614,False,0.057822498518524036
deep,70000,16.0,2,10000,20000,2,16QAM,0.042530802408854165,0.0005355216752419403,0.04148117992537996,0.04358042489232837,False,0.2581662257180329
deep,70000,16.0,2,10000,20000,3,64QAM,0.10060042317708333,0.0006588067647235135,0.09930916191822524,0.10189168443594142,False,0.20691046202133664
deep,70000,16.0,3,15000,30000,0,BPSK,0.0063918185763888885,0.0001953233935045116,0.006008984725120046,0.006774652427657731,False,0.3711961840880635
deep,70000,16.0,3,15000,30000,1,QPSK,0.012435709635416667,0.00026993956256494517,0.011906628092789374,0.01296479117804396,False,0.3166250903306531
deep,70000,16.0,3,15000,30000,2,16QAM,0.042621923828125,0.0004403321616917597,0.04175887279120915,0.04348497486504085,False,0.24359532991902202
deep,70000,16.0,3,15000,30000,3,64QAM,0.10061579499421296,0.0005395503806583506,0.09955827624812259,0.10167331374030332,False,0.34460387529641573
deep,70000,16.0,4,20000,40000,0,BPSK,0.006300846354166667,0.00016742960409838834,0.0059726843301338255,0.006629008378199509,False,0.8319307044911768
deep,70000,16.0,4,20000,40000,1,QPSK,0.012288680013020834,0.00023187905634127658,0.011834197062591933,0.012743162963449736,False,0.7300972406361369
deep,70000,16.0,4,20000,40000,2,16QAM,0.04235068359375,0.00037942150955541106,0.0416070174350214,0.043094349752478604,False,0.746853960239847
deep,70000,16.0,4,20000,40000,3,64QAM,0.10032427029079861,0.00046567747119922965,0.09941154244724812,0.10123699813434911,False,0.5892569478109375
deep,70000,16.0,5,25000,50000,0,BPSK,0.006298802083333333,0.00014945304010965962,0.0060058741247184,0.0065917300419482665,False,0.2603218192536042
deep,70000,16.0,5,25000,50000,1,QPSK,0.01230298828125,0.00020740930926692897,0.011896466035086819,0.012709510527413181,False,0.025456403903688415
deep,70000,16.0,5,25000,50000,2,16QAM,0.042473271484375,0.00033938404507680457,0.041808078756024464,0.04313846421272553,False,0.4140720125486643
deep,70000,16.0,5,25000,50000,3,64QAM,0.10058345703125,0.0004163342780084226,0.0997674418463535,0.10139947221614651,False,0.4399150979397044
deep,70000,16.0,6,30000,60000,0,BPSK,0.006272211371527778,0.00013549842463444358,0.006006634459244269,0.006537788283811287,False,0.3138306011433144
deep,70000,16.0,6,30000,60000,1,QPSK,0.012271657986111111,0.00018865227473198324,0.011901899527636425,0.012641416444585798,False,0.12279757838589617
deep,70000,16.0,6,30000,60000,2,16QAM,0.042413471137152776,0.00030946669670477194,0.041806916411611425,0.04302002586269413,False,0.24966100352837495
deep,70000,16.0,6,30000,60000,3,64QAM,0.10050778899016204,0.0003797904498175824,0.09976339970851958,0.1012521782718045,False,0.2422211362607752
deep,70000,16.0,7,35000,70000,0,BPSK,0.006263411458333333,0.00012529907320216186,0.0060178252748570955,0.006508997641809571,False,0.5984166769891687
deep,70000,16.0,7,35000,70000,1,QPSK,0.012252311197916666,0.00017453553766592605,0.011910221544091451,0.01259440085174188,False,0.39307425500526616
deep,70000,16.0,7,35000,70000,2,16QAM,0.042335877046130954,0.0002863718690891636,0.04177458818271619,0.04289716590954572,False,0.15634480307972357
deep,70000,16.0,7,35000,70000,3,64QAM,0.10037591300843254,0.0003515341535300953,0.09968690606751356,0.10106491994935153,False,0.14690235252127093
deep,70000,16.0,8,40000,80000,0,BPSK,0.0061653076171875,0.00011602862551566844,0.00593789151117679,0.00639272372319821,False,0.3126034989031005
deep,70000,16.0,8,40000,80000,1,QPSK,0.01210596923828125,0.0001619043422311271,0.011788636727508241,0.012423301749054259,False,0.08547404211048855
deep,70000,16.0,8,40000,80000,2,16QAM,0.04211078084309896,0.0002665497945018809,0.04158834324587527,0.04263321844032265,False,0.5389835264249874
deep,70000,16.0,8,40000,80000,3,64QAM,0.10010501573350694,0.00032789534221289407,0.09946234086276967,0.10074769060424421,False,0.5161988745949356
deep,70000,16.0,9,45000,90000,0,BPSK,0.006157660590277778,0.0001091427724785383,0.005943740756219843,0.006371580424335712,False,0.0573304031551174
deep,70000,16.0,9,45000,90000,1,QPSK,0.01211173683449074,0.0001524980083958286,0.011812840738034916,0.012410632930946564,False,0.0052415769783639805
deep,70000,16.0,9,45000,90000,2,16QAM,0.042146527777777776,0.0002512896655832606,0.041654000033234585,0.042639055522320966,False,0.1995194452442145
deep,70000,16.0,9,45000,90000,3,64QAM,0.10017005931712963,0.00030916935775553096,0.0995640873759288,0.10077603125833047,False,0.008563444824610205
deep,70000,16.0,10,50000,100000,0,BPSK,0.006199153645833334,0.00010406775845820464,0.005995180839255252,0.006403126452411415,False,0.48495862454509525
deep,70000,16.0,10,50000,100000,1,QPSK,0.012172109375,0.00014526728859431872,0.011887385489355135,0.012456833260644866,False,0.6421782029075016
deep,70000,16.0,10,50000,100000,2,16QAM,0.042240641276041664,0.00023883967748207084,0.0417725155081768,0.042708767043906526,False,1.0710562742381522
deep,70000,16.0,10,50000,100000,3,64QAM,0.10026701497395833,0.0002936901066211712,0.09969138236498083,0.10084264758293583,False,0.863912490580082
deep,70000,16.0,11,55000,110000,0,BPSK,0.0061744436553030305,9.907813419011777e-05,0.0059802505122904,0.006368636798315661,False,0.5462269351561626
deep,70000,16.0,11,55000,110000,1,QPSK,0.012150725023674242,0.00013820167009972624,0.01187984975027878,0.012421600297069705,False,0.7558478257767383
deep,70000,16.0,11,55000,110000,2,16QAM,0.04229295987215909,0.00022759204374519994,0.041846879466418505,0.04273904027789968,False,1.2393814942068737
deep,70000,16.0,11,55000,110000,3,64QAM,0.10034694700915404,0.0002800155430175109,0.09979811654483972,0.10089577747346837,False,1.1309931994143883
deep,70000,16.0,12,60000,120000,0,BPSK,0.006210986328125,9.522228999803378e-05,0.006024350639728854,0.006397622016521147,False,0.49756636550949707
deep,70000,16.0,12,60000,120000,1,QPSK,0.012208734809027778,0.0001326867972005745,0.011948668686514652,0.012468800931540904,False,0.7976900550598017
deep,70000,16.0,12,60000,120000,2,16QAM,0.04236744384765625,0.00021832335815631456,0.041939530065669875,0.04279535762964262,False,1.415446352032515
deep,70000,16.0,12,60000,120000,3,64QAM,0.10042449273003472,0.00026843688646710246,0.09989835643255919,0.10095062902751024,False,1.326623156663094
deep,70000,16.0,13,65000,130000,0,BPSK,0.0061964242788461535,9.137751775990344e-05,0.006017324344036743,0.006375524213655564,False,0.3929559044953976
deep,70000,16.0,13,65000,130000,1,QPSK,0.01218721704727564,0.00012729393136587047,0.011937720941798534,0.012436713152752746,False,0.4937618111265312
deep,70000,16.0,13,65000,130000,2,16QAM,0.04236824669471154,0.00020960602707011483,0.041957418881654114,0.04277907450776896,False,1.0275451362115267
deep,70000,16.0,13,65000,130000,3,64QAM,0.10045654881143162,0.0002577726642203053,0.09995131438955983,0.10096178323330342,False,1.0018836468475132
deep,70000,16.0,14,70000,140000,0,BPSK,0.006195252046130952,8.80502671142875e-05,0.006022673522586949,0.006367830569674956,False,0.5296714764754186
deep,70000,16.0,14,70000,140000,1,QPSK,0.01217582775297619,0.00012262348302675519,0.01193548572624375,0.01241616977970863,False,0.6670331053569745
deep,70000,16.0,14,70000,140000,2,16QAM,0.04233540969122024,0.00020191704602140636,0.04193965228101828,0.0427311671014222,False,1.3657842777463884
deep,70000,16.0,14,70000,140000,3,64QAM,0.10041089177207341,0.00024832959622587725,0.09992416576347068,0.10089761778067613,False,1.4184078180061759
deep,70000,16.5,1,5000,10000,0,BPSK,0.005517643229166667,0.0003235309448472166,0.004883522577266122,0.006151763881067212,False,0.5515525322811284
deep,70000,16.5,1,5000,10000,1,QPSK,0.01060751953125,0.0004403842130835156,0.00974436647360631,0.01147067258889369,True,1.1560146319993687
deep,70000,16.5,1,5000,10000,2,16QAM,0.03722233072916667,0.0007165602937370361,0.03581787255344208,0.03862678890489126,False,1.3853528633484886
deep,70000,16.5,1,5000,10000,3,64QAM,0.09215962456597222,0.000898278144379031,0.09039899940298932,0.09392024972895513,False,1.5937991259854483
deep,70000,16.5,2,10000,20000,0,BPSK,0.0057350260416666665,0.0002282597134104991,0.005287637003382088,0.0061824150799512445,False,1.4090200206532824
deep,70000,16.5,2,10000,20000,1,QPSK,0.011032112630208334,0.00031540436878063605,0.010413920067398287,0.01165030519301838,False,1.7871867750610155
deep,70000,16.5,2,10000,20000,2,16QAM,0.037960009765625,0.0005149172675967098,0.036950771921135446,0.03896924761011455,False,1.598910792808399
deep,70000,16.5,2,10000,20000,3,64QAM,0.09286735568576389,0.0006429163557104151,0.09160723962857148,0.0941274717429563,False,1.7273848555954217
deep,70000,16.5,3,15000,30000,0,BPSK,0.0057189453125,0.00018739613708181917,0.005351648883819634,0.006086241741180366,False,0.10503330314942949
deep,70000,16.5,3,15000,30000,1,QPSK,0.011011935763888888,0.00025754704342876737,0.010507143558768504,0.011516727969009273,False,0.5567958642582865
deep,70000,16.5,3,15000,30000,2,16QAM,0.038019970703125,0.0004204262208563348,0.037195935310246585,0.03884400609600342,False,1.006427109352366
deep,70000,16.5,3,15000,30000,3,64QAM,0.09284348234953704,0.0005254269359577854,0.09181364555505979,0.0938733191440143,False,1.6015970688351602
deep,70000,16.5,4,20000,40000,0,BPSK,0.005738264973958333,0.0001627049523696312,0.005419363267313856,0.00605716668060281,False,0.7237423248559024
deep,70000,16.5,4,20000,40000,1,QPSK,0.011095589192708333,0.0002233091931088693,0.01065790317421495,0.011533275211201717,False,0.18913605146888102
deep,70000,16.5,4,20000,40000,2,16QAM,0.038318172200520834,0.00036536842840122365,0.03760205008085443,0.039034294320187235,False,0.6652146642775661
deep,70000,16.5,4,20000,40000,3,64QAM,0.0931495361328125,0.0004566593926199459,0.09225448372327741,0.0940445885423476,False,1.209151994487266
deep,70000,16.5,5,25000,50000,0,BPSK,0.005717552083333333,0.00014449997926806686,0.005434332123967922,0.006000772042698744,False,0.6987061550126633
deep,70000,16.5,5,25000,50000,1,QPSK,0.01111068359375,0.00019903174535880054,0.010720581372846752,0.011500785814653249,False,0.19989160128229586
deep,70000,16.5,5,25000,50000,2,16QAM,0.038487119140625,0.0003269388255670231,0.037846319042513635,0.03912791923873636,False,0.4318851484400031
