mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
1,QPSK,2,12.0,15000,46080000,1381224,0.02997447916666667,8352,0.5568,0.02997447916666666,0.07067389556828173,0.0005770499409234519
2,16QAM,4,12.0,15000,92160000,8231575,0.08931830512152777,14747,0.9831333333333333,0.08931830512152777,0.09926634596783988,0.0008105063208393002
3,64QAM,6,12.0,15000,138240000,23266244,0.16830326967592593,15000,1.0,0.1683032696759259,0.10133876406153812,0.0008274275437168739
0,BPSK,1,14.0,15000,23040000,228742,0.009928038194444445,3044,0.20293333333333333,0.009928038194444442,0.04090498404934489,0.0003339877961919327
1,QPSK,2,14.0,15000,46080000,891200,0.01934027777777778,6005,0.4003333333333333,0.019340277777777776,0.05690792621243322,0.00046465127180139043
2,16QAM,4,14.0,15000,92160000,5782517,0.06274432508680555,13871,0.9247333333333333,0.06274432508680552,0.08806121460710235,0.0007190168063904179
3,64QAM,6,14.0,15000,138240000,18342986,0.1326894241898148,15000,1.0,0.1326894241898148,0.09877489679717902,0.0008064936551638566
0,BPSK,1,16.0,15000,23040000,148938,0.006464322916666667,2006,0.13373333333333334,0.006464322916666667,0.034146470179127454,0.0002788047615200812
1,QPSK,2,16.0,15000,46080000,576976,0.012521180555555556,4102,0.2734666666666667,0.012521180555555554,0.04707711589648412,0.0003843830416941758
2,16QAM,4,16.0,15000,92160000,3937922,0.04272918836805555,12103,0.8068666666666666,0.04272918836805555,0.07649872098924544,0.0006246094413306297
3,64QAM,6,16.0,15000,138240000,13934831,0.10080172887731481,14983,0.9988666666666667,0.10080172887731478,0.09359613479585434,0.0007642092404886563
0,BPSK,1,16.5,15000,23040000,132218,0.005738628472222222,1805,0.12033333333333333,0.005738628472222221,0.03206850105039622,0.000261838214631257
1,QPSK,2,16.5,15000,46080000,514038,0.011155338541666667,3649,0.24326666666666666,0.011155338541666667,0.04456420003930577,0.00036386516963872397
2,16QAM,4,16.5,15000,92160000,3542916,0.03844309895833333,11656,0.7770666666666667,0.038443098958333324,0.07305353662260963,0.0005964796287703918
3,64QAM,6,16.5,15000,138240000,12951012,0.09368498263888889,14963,0.9975333333333334,0.09368498263888889,0.09121393859510088,0.0007447586899585141
0,BPSK,1,17.0,15000,23040000,108018,0.00468828125,1720,0.11466666666666667,0.00468828125,0.027930998334885392,0.00022805564642331932
1,QPSK,2,17.0,15000,46080000,446448,0.009688541666666666,3446,0.22973333333333334,0.009688541666666668,0.039828845897061725,0.00032520116497248186
2,16QAM,4,17.0,15000,92160000,3271272,0.03549557291666667,10913,0.7275333333333334,0.03549557291666666,0.06926031083381545,0.0005655080698980185
3,64QAM,6,17.0,15000,138240000,12104040,0.08755815972222222,14933,0.9955333333333334,0.08755815972222221,0.08970908003577688,0.0007324715712738355
0,BPSK,1,17.5,15000,23040000,104833,0.004550043402777777,1488,0.0992,0.004550043402777778,0.028383157740030848,0.0002317475125066751
1,QPSK,2,17.5,15000,46080000,412825,0.008958875868055556,3002,0.20013333333333333,0.008958875868055554,0.03980758743816243,0.0003250275903824112
2,16QAM,4,17.5,15000,92160000,2905388,0.03152547743055555,10261,0.6840666666666667,0.03152547743055555,0.06725126062328132,0.0005491042436198861
3,64QAM,6,17.5,15000,138240000,11017499,0.07969834346064815,14878,0.9918666666666667,0.07969834346064814,0.08785591026375802,0.0007173405034465154
0,BPSK,1,18.0,15000,23040000,95685,0.004152994791666666,1299,0.0866,0.004152994791666666,0.028408953163920735,0.00023195813126077185
1,QPSK,2,18.0,15000,46080000,364840,0.007917534722222222,2733,0.1822,0.00791753472222222,0.03854497335266177,0.00031471838954398644
2,16QAM,4,18.0,15000,92160000,2608664,0.02830581597222222,9842,0.6561333333333333,0.028305815972222217,0.06406346277994907,0.0005230759832221904
3,64QAM,6,18.0,15000,138240000,10218564,0.07391901041666667,14794,0.9862666666666666,0.07391901041666665,0.08506498046921268,0.0006945526570979595
0,BPSK,1,20.0,20000,30720000,72712,0.0023669270833333333,1065,0.05325,0.002366927083333333,0.020661859150857036,0.0001461014071749233
1,QPSK,2,20.0,20000,61440000,288596,0.004697200520833333,2349,0.11745,0.004697200520833332,0.028996099456014897,0.00020503338553307695
2,16QAM,4,20.0,20000,122880000,2201452,0.017915462239583332,9664,0.4832,0.017915462239583336,0.05140768017647209,0.00036350719257852664
3,64QAM,6,20.0,20000,184320000,9427824,0.05114921875,18776,0.9388,0.051149218749999996,0.07407504867408443,0.0005237896923416868
0,BPSK,1,22.0,30000,46080000,64998,0.001410546875,1075,0.035833333333333335,0.0014105468750000003,0.015842962857111776,9.146938870314727e-05
1,QPSK,2,22.0,30000,92160000,267790,0.0029057074652777777,2331,0.0777,0.0029057074652777772,0.022312660000943813,0.00012882220257881506
2,16QAM,4,22.0,30000,184320000,2182793,0.01184240993923611,10453,0.3484333333333333,0.011842409939236112,0.041613610787369804,0.0002402562939004027
3,64QAM,6,22.0,30000,276480000,9898101,0.03580042317708333,24975,0.8325,0.03580042317708333,0.06406090066519926,0.00036985578243582673
0,BPSK,1,22.5,35000,53760000,69070,0.0012847842261904763,1082,0.030914285714285714,0.0012847842261904763,0.014850505916865597,7.937929308738612e-05
1,QPSK,2,22.5,35000,107520000,282564,0.002628013392857143,2343,0.06694285714285714,0.0026280133928571424,0.021320216740132115,0.00011396135207619539
2,16QAM,4,22.5,35000,215040000,2254035,0.01048193359375,10932,0.31234285714285714,0.010481933593749998,0.0395601178484449,0.00021145772452754502
3,64QAM,6,22.5,35000,322560000,10323756,0.03200569196428572,27898,0.7970857142857143,0.0320056919642857,0.061291068646639066,0.00032761454249280827
0,BPSK,1,23.0,35000,53760000,69628,0.0012951636904761905,1043,0.0298,0.0012951636904761903,0.015291471323704342,8.173635233282893e-05
1,QPSK,2,23.0,35000,107520000,280289,0.0026068545386904764,2217,0.06334285714285715,0.0026068545386904764,0.02149007374231266,0.00011486927594320127
2,16QAM,4,23.0,35000,215040000,2135727,0.009931766183035715,10000,0.2857142857142857,0.009931766183035711,0.039238096195546954,0.00020973644639002108
3,64QAM,6,23.0,35000,322560000,9590013,0.029730943080357144,26441,0.7554571428571428,0.029730943080357144,0.06039037362207545,0.000322800125075824
0,BPSK,1,23.5,35000,53760000,62929,0.0011705543154761904,901,0.025742857142857144,0.0011705543154761904,0.014425159875022974,7.710572285967826e-05
1,QPSK,2,23.5,35000,107520000,246053,0.0022884393601190476,1955,0.055857142857142855,0.0022884393601190463,0.0204689009619828,0.00010941087783363883
2,16QAM,4,23.5,35000,215040000,1870575,0.00869873046875,9080,0.25942857142857145,0.00869873046875,0.036921316913579305,0.0001973527402273081
3,64QAM,6,23.5,35000,322560000,8562292,0.026544804067460317,25232,0.7209142857142857,0.02654480406746032,0.0571549866008896,0.0003055062540088346
0,BPSK,1,24.0,40000,61440000,57229,0.0009314615885416666,854,0.02135,0.0009314615885416666,0.01330418724589153,6.652093622945765e-05
1,QPSK,2,24.0,40000,122880000,226559,0.0018437418619791667,1884,0.0471,0.0018437418619791667,0.0184239447139598,9.2119723569799e-05
2,16QAM,4,24.0,40000,245760000,1800031,0.0073243448893229165,9307,0.232675,0.007324344889322915,0.03346472941008117,0.00016732364705040583
3,64QAM,6,24.0,40000,368640000,8595682,0.02331727973090278,27052,0.6763,0.02331727973090278,0.053097418205715785,0.00026548709102857895
0,BPSK,1,26.0,35000,53760000,35449,0.0006593936011904762,504,0.0144,0.0006593936011904763,0.011426784820481987,6.10787340437611e-05
1,QPSK,2,26.0,35000,107520000,136850,0.0012727864583333332,1078,0.0308,0.0012727864583333332,0.015542097985531713,8.30760081907559e-05
2,16QAM,4,26.0,35000,215040000,1051925,0.004891764322916666,5458,0.15594285714285713,0.004891764322916666,0.027896583180516396,0.00014911350931876125
