mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
3,64QAM,6,23.5,35000,322560000,8520896,0.026416468253968255,25169,0.7191142857142857,0.02641646825396825,0.05700951519376921,0.0003047286766302397
0,BPSK,1,24.0,40000,61440000,63363,0.001031298828125,922,0.02305,0.0010312988281249997,0.013466714302359968,6.733357151179984e-05
1,QPSK,2,24.0,40000,122880000,255054,0.002075634765625,2055,0.051375,0.0020756347656250003,0.019171335299316375,9.585667649658187e-05
2,16QAM,4,24.0,40000,245760000,1950936,0.00793837890625,9432,0.2358,0.007938378906249998,0.03523454894140825,0.00017617274470704123
3,64QAM,6,24.0,40000,368640000,8900126,0.02414313693576389,26884,0.6721,0.024143136935763893,0.055196338223678754,0.00027598169111839376
0,BPSK,1,26.0,35000,53760000,42012,0.0007814732142857143,507,0.014485714285714286,0.0007814732142857141,0.01244144367142284,6.650231373615882e-05
1,QPSK,2,26.0,35000,107520000,155696,0.0014480654761904763,1068,0.030514285714285716,0.0014480654761904765,0.017028809451215304,9.102281524443664e-05
2,16QAM,4,26.0,35000,215040000,1082029,0.005031756882440476,5311,0.15174285714285715,0.005031756882440475,0.0293043105702103,0.0001566381287276358
3,64QAM,6,26.0,35000,322560000,5017100,0.015554005456349206,17963,0.5132285714285715,0.015554005456349206,0.04555589612684446,0.00024350650750587708
0,BPSK,1,28.0,35000,53760000,19519,0.0003630766369047619,320,0.009142857142857144,0.0003630766369047619,0.00822537135080701,4.396645924815115e-05
1,QPSK,2,28.0,35000,107520000,81014,0.0007534784226190476,722,0.02062857142857143,0.0007534784226190474,0.011529766812085961,6.162919594317496e-05
2,16QAM,4,28.0,35000,215040000,666234,0.0030981863839285714,3452,0.09862857142857143,0.003098186383928571,0.021805725082789735,0.00011655650332854575
3,64QAM,6,28.0,35000,322560000,3230311,0.010014605034722223,12868,0.36765714285714285,0.010014605034722217,0.03637318394454913,0.0001944228462665851
0,BPSK,1,28.5,30000,46080000,15816,0.00034322916666666665,263,0.008766666666666667,0.0003432291666666667,0.007366109772690585,4.252825460143242e-05
1,QPSK,2,28.5,30000,92160000,67406,0.0007314019097222223,565,0.018833333333333334,0.000731401909722222,0.010896409482250525,6.291044947777731e-05
2,16QAM,4,28.5,30000,184320000,538221,0.0029200358072916668,2740,0.09133333333333334,0.002920035807291666,0.02139725715081405,0.00012353712175942137
3,64QAM,6,28.5,30000,276480000,2569397,0.009293247251157407,10024,0.33413333333333334,0.009293247251157407,0.035408108028378196,0.000204428807016795
0,BPSK,1,29.0,25000,38400000,8778,0.00022859375,155,0.0062,0.00022859375,0.006244941365788486,3.949647714018867e-05
1,QPSK,2,29.0,25000,76800000,36809,0.00047928385416666665,389,0.01556,0.0004792838541666667,0.00893758497149569,5.6526250582434916e-05
2,16QAM,4,29.0,25000,153600000,345777,0.00225115234375,2052,0.08208,0.0022511523437499996,0.017796848007951508,0.00011255714975391435
3,64QAM,6,29.0,25000,230400000,1831135,0.007947634548611112,7592,0.30368,0.007947634548611112,0.03128528184439801,0.0001978654957372224
0,BPSK,1,29.5,25000,38400000,11231,0.00029247395833333333,164,0.00656,0.00029247395833333333,0.007368719199548771,4.6603872217573795e-05
1,QPSK,2,29.5,25000,76800000,44590,0.0005805989583333334,372,0.01488,0.0005805989583333331,0.010252441868526616,6.484213576603334e-05
2,16QAM,4,29.5,25000,153600000,349607,0.002276087239583333,1839,0.07356,0.002276087239583334,0.019044275176105588,0.00012044657188699584
3,64QAM,6,29.5,25000,230400000,1709711,0.007420620659722222,6975,0.279,0.007420620659722223,0.0315503042852767,0.00019954164482569037
0,BPSK,1,30.0,30000,46080000,11126,0.00024144965277777777,179,0.005966666666666667,0.0002414496527777778,0.006479940390365856,3.741195328710456e-05
1,QPSK,2,30.0,30000,92160000,45171,0.00049013671875,392,0.013066666666666667,0.0004901367187499998,0.009239050971840943,5.334168565649042e-05
2,16QAM,4,30.0,30000,184320000,367797,0.0019954264322916667,1960,0.06533333333333333,0.001995426432291666,0.017615727961894936,0.00010170445280771259
3,64QAM,6,30.0,30000,276480000,1823877,0.00659677734375,7598,0.25326666666666664,0.0065967773437500005,0.029610466917031748,0.00017095611045378787
